,Attribut1,Attribut2,Attribut3,Attribut4,Classe
67,10.260561333069829,2.1777383348089225,3.4453232627201493,-6.091502285008236,17.0
68,-6.720109756039113,2.4885869768320075,2.8361640877922527,10.168192733573992,10.0
69,6.580768642203961,4.702234106285244,-2.9556431312953615,-2.9031101275089326,3.0
70,-8.167638592176866,7.914891633512283,-7.187167456234491,9.769865371980732,9.0
71,4.37635901214726,8.668444914879643,-5.39735753458219,6.462509908998091,16.0
72,10.140114349017406,-2.5623201976965255,3.431058560472215,9.652037983391107,15.0
73,9.302507586932697,-9.732082964656968,-8.274581276299227,-2.091829626462092,13.0
74,1.4261490082881294,-2.474424065203638,1.2683312159453835,-0.8289387724201762,19.0
75,11.317798966221861,0.8519424522982639,3.842693922273817,-6.743485293038226,17.0
76,-4.718270787246621,5.834600671989522,7.051173694272772,9.836733660347708,0.0
77,11.523125261614329,-0.9782384492900131,-4.109741604927548,0.7787266415062726,1.0
78,4.972107317874908,-4.1988192623943625,1.75075516425828,4.223339048223282,11.0
79,-7.997516505428381,4.42270097252516,-5.223183900647834,-4.200455151864009,18.0
80,4.414128766778682,2.7298955605180852,-0.05082942903114204,3.405546624863051,8.0
81,1.1053212493706321,5.336927243720167,8.880470648261536,-3.1970482157582323,6.0
82,8.895182567902301,-10.08121066984221,-7.883734024149307,-3.185408708822933,13.0
83,-2.2198835253119196,6.007100406062669,9.036155060539432,-5.347457055972888,6.0
84,0.5950035371850562,-8.443797805788666,-6.531458881681439,11.056201079086346,5.0
85,8.63287341140667,-5.513161904337453,-2.5703082226291034,4.858366664049203,4.0
86,-4.44066198306061,-3.252079042530886,6.666367137947184,6.614102240076861,2.0
87,5.589630572682989,7.163914018191743,-3.652881465734482,5.2194773573020905,16.0
88,5.937971827651171,4.966575453952026,-4.085206809641255,-1.877768047518267,3.0
89,-3.527765788265501,1.9503724363458304,2.3469880507233336,9.570231994782002,10.0
90,-9.448327692868522,8.073396214946031,-7.300246303761767,6.618383398648303,9.0
91,-6.008469350544092,-4.866709040009976,7.703132584854729,-6.201737800965158,12.0
92,-2.7471241564655213,-3.137335679141273,5.110249760135271,5.379006030030705,2.0
93,-4.682325520169976,-11.48586943415238,-8.057008218552285,0.18133984531733582,7.0
94,6.60982101551832,-2.5973216220843733,2.2749674781885516,9.487595432619855,15.0
95,2.7220736572243873,-1.4478519994983978,2.652247646613483,-2.5063185526919063,19.0
96,-7.765577950643775,7.325111818738886,-4.363712278436925,10.72189444912684,9.0
97,9.106237979021879,5.01802685616083,-3.068576919558893,-3.507229671776293,3.0
98,-4.075922325181625,-10.618877976934934,-7.855807794670359,-0.5864109277824778,7.0
99,6.79029240566593,3.4271358184204024,-0.2244365148678148,4.804669734828165,8.0
100,1.9121855046998455,7.367040548719164,-1.6514113984994507,6.002233485935094,16.0
101,-6.998412803570577,6.645942813454898,1.5660816060212768,-1.694616705143641,14.0
102,-5.217690309534123,5.432910794891701,7.901650985214298,7.695952039830136,0.0
103,0.9758683479759955,-1.215877992377552,3.3401545389112535,0.13060749551300332,19.0
104,-6.527815502413657,4.42984249256672,1.1692619386951137,-4.034404635015031,14.0
105,9.514370334559676,-2.4057584437672777,2.2051990084295445,10.666682085114925,15.0
106,-5.120362053915042,-10.859587748952537,-8.262743505707636,-1.521877401768323,7.0
107,8.782090906845596,-5.254866883035793,-3.03300145235206,5.220482877491612,4.0
108,4.302801234987889,8.863246293844892,-3.5237448147203008,5.435654725460464,16.0
109,-4.296416162160703,6.194573860354424,6.238404212403247,7.458511432294353,0.0
110,-4.649906217030199,5.741835492764817,5.934840336203394,8.349367951878444,0.0
111,-8.579348625196193,8.21576689621256,-5.713741655069171,8.98894749649833,9.0
112,6.47725116979816,4.602508362779143,-3.3892182989888124,-3.8859530313133277,3.0
113,-3.1034485268672496,-10.148649624311505,-5.611929376546389,1.3204152071281599,7.0
114,-7.592588678060355,1.2054858749064543,2.4623092252029504,8.892623399392496,10.0
115,-7.169252773983509,2.4719828774862673,2.055542877103797,9.049001141492663,10.0
116,-8.593747422517325,2.6642488512809397,-4.858001225867885,-2.926889535791512,18.0
117,9.585173624880309,-5.759619434575257,-2.914737304045398,5.521439595736428,4.0
118,-7.25374851498647,3.702975252919842,1.976084103503747,9.421403536383176,10.0
119,-8.76796646021669,7.993656867233401,-6.06008911362822,8.077457042122113,9.0
120,8.756636750835227,-0.4291983814301063,-3.728589203703079,-0.10214961333138223,1.0
121,2.95061612685796,-1.461427689058448,3.660691269769276,0.777081119586347,19.0
122,-4.358994380692607,4.049444481631705,7.963475764750305,10.074090901787956,0.0
123,5.852280486829629,4.923758863681865,-4.066049839143361,-4.823359261428406,3.0
124,-7.776242466767116,2.7221909814898826,-1.9967777541054212,-2.126417193573732,18.0
125,-8.395292778770791,2.7599859624376353,3.255248392291472,10.258051747453186,10.0
126,-5.777849062972009,-2.032982881414196,6.244601076599284,6.969851015399588,2.0
127,-4.538122394312341,5.676519039509197,6.7201555495929695,7.943449777938941,0.0
128,-8.506161161543348,1.8753314024867405,-5.311830004650185,-4.256804570931656,18.0
129,10.070639137622384,1.4257552200653067,4.034363950907748,-5.420604780604801,17.0
130,-4.68496475880779,3.280519534471929,3.5866417541392632,9.214340748451857,10.0
131,-9.142151703612468,6.968806967503144,-4.617846539884448,7.281769836486036,9.0
132,6.0972685769807775,4.497420559649813,-4.568036443781201,-3.7026303823294677,3.0
133,6.342713598680256,1.6708203423619452,1.5020227423613428,3.2743226137446633,8.0
134,-9.715086519471727,5.483352852339949,-6.053994915439236,8.259614565443423,9.0
135,-10.209972204685926,7.177142617574769,-6.200257194356111,9.832202608295527,9.0
136,3.151206460148933,-4.472118861003997,2.6158333947151133,4.216264290261581,11.0
137,2.829493866556171,-4.193644204207082,1.4819330943691933,4.1850306504168895,11.0
138,4.663572182512041,0.4796080891364053,-1.415385871239989,3.182953589353442,8.0
139,0.03158379970441161,-8.97868082442114,-7.105753111929174,10.346704101082368,5.0
140,-5.855763860598619,7.083076210683134,1.7167359246171365,-2.5270590607498415,14.0
141,-5.1101025095210275,5.992328915432688,0.44246778648379714,-0.8745977363205069,14.0
142,-0.8647009103873684,-8.276345417354564,-6.062067351552458,9.646847175251416,5.0
143,5.545753606426725,4.056756908759561,0.7448633829572349,4.665438184244291,8.0
144,-4.471638500214109,6.561233400192323,6.9453320043820845,7.916284861749015,0.0
145,-4.366197441197451,-6.677428301142187,7.15872479363434,-5.220320087616435,12.0
146,6.163784087441315,3.7189961893089563,-3.328211105884578,-2.171454647008633,3.0
147,-5.963536805025976,2.904794019623734,2.8492271686460025,10.537931319747049,10.0
148,-6.780810873731616,-11.71917200380079,-7.844125668348369,-0.16031568870434507,7.0
149,-1.6193822775632167,-9.16202134197155,-6.89161443429811,9.70158634508056,5.0
150,0.2219838771328817,-10.743926798423246,-7.5408261793903995,9.89513834783061,5.0
151,-5.380517899831293,-9.081251490121005,-8.606089063569701,-0.529418586039256,7.0
152,-5.551466943762581,-4.758847478026158,5.672722004205445,-9.128899506904878,12.0
153,10.553324221645283,-9.33498002338466,-7.693269955189956,-3.350583888860192,13.0
154,-6.245235203055567,-6.873270560126348,6.360212450851692,-6.99942798924713,12.0
155,5.473347504404877,1.5909103873357826,-1.3490544405505926,3.1374030745215284,8.0
156,8.55063163285151,0.3790277790314113,-2.6319206064963487,-1.2065019131550188,1.0
157,3.7132773476409158,8.228193688116653,-4.142124327704211,4.9879588784966495,16.0
158,-5.102137986790266,-3.3984747687562153,5.272981226112941,7.4664365946039855,2.0
159,7.14449782648352,5.050938232189704,0.03345099257839612,-3.47823143283326,3.0
160,7.362244515341763,0.3067153097670697,-4.172648733825175,0.38089224569811997,1.0
161,-3.566167360763437,-11.240457435011145,-7.550870120320067,-0.663065517928961,7.0
162,-2.4550706152967865,-4.566416436756798,4.776381222170541,6.863907560480093,2.0
163,1.2867772689972752,-5.334138406720122,1.4186711080411363,4.264967528390479,11.0
164,3.3103279800114382,8.289570667452363,-4.061309945167546,4.075872378268523,16.0
165,8.784786935764519,-2.266842445570623,3.150056616192491,9.3116026211103,15.0
166,-4.364229217993248,8.927242568355112,6.774352651115955,6.359750203260292,0.0
167,-4.931016955080917,6.906429510225651,7.572643955213817,8.33052138068186,0.0
168,-4.32949557653085,6.863122330002249,-0.29595443289283074,-3.2854621300178244,14.0
169,10.01256624190795,-9.418320182959508,-8.545648623452713,-1.7675949936663498,13.0
170,9.005506063827282,0.431179751814646,-3.143088972215051,-0.846671973266287,1.0
171,-7.2236643810312895,-6.76309051864749,6.316138934017097,-7.218494771156469,12.0
172,7.447503243366268,5.243828300762746,-3.349868704819723,-6.347525899160404,3.0
173,10.86647654384575,-0.4674409054648334,4.204462538506599,-4.690125521885912,17.0
174,-2.6629186549630037,-4.478374580871099,7.107535784087616,5.3056071269504566,2.0
175,-6.561859012426968,2.2460018332221,1.3845707330674268,10.469025855982435,10.0
176,-3.774125553142373,6.4892565331607965,6.680269678483958,8.245066323110102,0.0
177,3.418151270509069,8.970638805039616,-4.2597739526258245,5.165278429811563,16.0
178,-4.2164094104824485,-3.5270177165415855,5.724082728209709,6.00307853718126,2.0
179,-4.580119016603234,-10.34758103471456,-9.676778750680073,-0.3254658653723784,7.0
180,9.344076578514885,-1.5121927083121354,3.7816999850640816,11.570959437638825,15.0
181,-7.483407810469625,7.667821255078587,-7.351632836026358,8.482121250562953,9.0
182,5.667953790164054,-3.298572156536179,1.8441175433229002,5.3120682449963965,11.0
183,-2.933680079058376,-4.4095161295494965,4.2191700251024145,6.164877529290736,2.0
184,0.9893483899949014,-0.11363517178674554,3.156644128154496,-0.09858447451616698,19.0
185,2.7111611248895104,-0.5013692260552286,3.655449801560181,-1.477500101989402,19.0
186,9.872393243729803,0.13776246127820874,-3.6954765867138373,-1.9001943425410608,1.0
187,8.197950758973176,-9.77047712760147,-9.105576150363408,-2.317642263586056,13.0
188,9.384902528610544,0.6565609241258227,3.3165230803017103,-6.201312402163343,17.0
189,9.078654233765727,-2.639407971213252,5.5114313351165904,11.057683406237901,15.0
190,0.1420894957009814,5.6216809103808005,8.334297128024957,-6.41833735020208,6.0
191,8.674281915876008,-0.6776506159037313,-3.192012696334659,0.4485652773348924,1.0
192,-9.048783662405693,7.28386586418146,-4.193937034631606,9.314151175997262,9.0
193,5.170978332108398,6.960012069940815,-3.780642100596551,-3.8897206922788725,3.0
194,-7.999499867453006,2.4779724161247185,-2.38102523788054,-4.742039318004515,18.0
195,-8.284526391793246,2.322796123925903,-3.7746886667692077,-3.151506349648594,18.0
196,3.4814676652662215,6.534392519102072,-3.949228231031599,5.573566712563348,16.0
197,-1.400470248157128,7.290786036551462,8.877494965421981,-3.108559430028356,6.0
198,-6.941943029667044,2.5747240616615428,-2.941978569890985,-2.4768689151285925,18.0
199,10.803441867655597,0.9537392956886255,4.459722040410737,-6.057482825188838,17.0
200,-7.101294551188264,5.564637782262506,2.0507760779001645,-3.6396869435235217,14.0
201,-5.657174373940355,1.0706951104969211,4.282689657454975,11.640757645482019,10.0
202,-5.245381332543661,5.492637900010893,7.859762919670898,7.390542393934883,0.0
203,-6.453569662801728,-6.130124552990036,7.125332956827569,-7.980375271617377,12.0
204,-4.112266255294208,4.306302267253019,2.823101692001285,-1.310727230933723,14.0
205,-5.105752769051029,-7.919652699469358,-8.90089499009482,0.4345491553594173,7.0
206,7.694304538360728,-9.924549173098082,-8.288638306816711,-1.063668889173087,13.0
207,-4.9401254360503035,-3.1558327826996417,6.044319194086328,8.104119989241298,2.0
208,-5.462465887978833,5.424482887352111,6.791155350216602,8.734353629258822,0.0
209,6.940881330508827,5.18754124298768,-2.797928748320375,-4.058263517193275,3.0
210,9.462520964389588,-0.5931635159548756,2.2594360039933266,10.214779464503632,15.0
211,8.016286904071444,-7.6261958243280095,-7.77383531818902,-2.9387868879495804,13.0
212,2.739012849633644,-6.14368750551203,1.0873910696256617,4.212237006709697,11.0
213,-7.480541705825733,3.9215694351017456,-3.8266671021636776,-2.5205485137263626,18.0
214,0.9813118857086798,-7.841949615103011,-7.064046796191714,9.677193093407602,5.0
215,-6.247334104617412,1.0075147461560061,2.024309521602839,8.396917557758714,10.0
216,-5.122823218954374,-2.536784916012903,3.219978932493895,6.637121863773714,2.0
217,6.730864364695868,1.3152291181306022,0.9616227783261119,4.575966262568917,8.0
218,-7.05914713192215,5.3077726167733985,3.2137308921933,9.912131585905776,10.0
219,8.738331841321285,-5.572857224702108,-3.0494703388509956,5.515806493963039,4.0
220,5.528518548663105,1.4663164879569626,-0.0836159645020845,3.5683697684465283,8.0
221,-6.199639311903564,7.905877906925233,-5.164216387376287,7.393159520775841,9.0
222,-7.684206630452718,2.884232951263511,-4.2383145877149655,-3.6774509182041557,18.0
223,9.349257175025894,-2.7932585746101006,4.468299878087478,9.116206656815352,15.0
224,5.816891077584068,1.7750920891346178,0.9787907987227673,1.2654898134537147,8.0
225,4.247072247783097,9.03570459987715,-3.9571621301647677,4.143492838866507,16.0
226,8.33519745182407,-1.0960690372037944,-2.6793623299478226,-1.0472761407516087,1.0
227,-7.196819819276772,6.686579370252402,-6.7118755015466505,9.244746282507199,9.0
228,-5.109206667950037,-7.132126923844549,6.4920906775276395,-6.4629869797437,12.0
229,-6.086725361862976,1.5125938362696407,3.0803487743866778,9.487758429425348,10.0
230,-6.143664485293108,-6.111437752431551,5.547860390082922,-7.723660078420521,12.0
231,-9.2171606239567,7.355955956681528,-4.5944396383330215,6.9524740055435545,9.0
232,9.959152435039135,1.3808427675686517,3.1366837379965196,-4.617298057481321,17.0
233,8.492415960937509,-9.468558332160638,-7.613635927852568,-1.8121338514296708,13.0
234,8.963443440896022,1.8389996642860087,-2.1385152823687674,2.624878715344389,1.0
235,3.1263343013678533,0.10384586612994129,4.27490075595121,1.2664084567985772,19.0
236,-0.41735464139034595,6.183591833971222,6.7938405598692775,-4.461170987681951,6.0
237,10.132107441488335,0.36891930164755243,1.9444780168151627,-5.256158982753498,17.0
238,4.363025016232668,-0.44445528276272905,1.4699393185375684,0.27587060794122154,19.0
239,-6.376419308361651,-6.960257887341582,6.239094978905302,-7.502551605788577,12.0
240,-4.149088195942762,6.762456413413025,6.776764538985394,10.778900138345138,0.0
241,3.374262570455991,8.414455278925367,-4.253099108728193,5.204808261241203,16.0
242,-5.09707592560351,-10.193537471019667,-6.5834071245280965,1.056300616554965,7.0
243,8.021057490037325,-10.038729188300936,-6.68478023913443,-1.094870837669684,13.0
244,-10.280572907482858,8.54764381770712,-5.2166708334360425,8.944507499582693,9.0
245,-5.1732403075258855,3.4347412795374024,3.4112501918621634,9.046229089522582,10.0
246,-4.764072176207089,-10.897104281495992,-6.9649515977425835,-1.9754165098806795,7.0
247,-3.363050853238912,5.6142525546104824,0.2875626650200176,-2.0812793333001904,14.0
248,-5.134964269296261,6.368851499564829,8.081869052104917,8.297502351827383,0.0
249,10.003867666418934,-2.991104550979195,1.673182617510068,10.879176279087812,15.0
250,-4.870723863037589,6.572609611018843,7.669051974839158,10.604114657117904,0.0
251,8.62481192468946,-2.1693332392143776,3.5116025896957344,9.56099034065405,15.0
252,-7.165941661913912,-6.700765215976528,7.612543185046984,-6.666185463892118,12.0
253,-5.030616685065441,7.950858263182189,1.4691345268909681,-1.328130186289378,14.0
254,0.07125847511267158,-10.45792654798664,-7.37349511719939,10.006175738293575,5.0
255,-4.257159345521597,5.624908476509654,6.777311725121526,8.070613415656396,0.0
256,-4.574018814371308,-0.7069984318996458,4.6286408603659455,6.3092461518439595,2.0
257,1.0205479745008348,6.514967853586798,5.400614742144652,-2.2887037078980095,6.0
258,-1.263796617164351,-8.841686183292113,-6.396922426381203,8.098815450907082,5.0
259,3.340768124351938,7.747588233693388,-2.860506112958906,5.192783331561918,16.0
260,-4.019642771044258,7.863433179938548,0.8930466620828504,-1.8483137876668354,14.0
261,3.6731444951746575,8.04328168607924,-3.403096579887655,5.31671050611548,16.0
262,9.567049548425313,1.0042049431402496,2.0820443034165845,-5.613873043751651,17.0
263,10.608293029829168,0.9490208783581562,2.1729210469856794,-5.936565368829982,17.0
264,5.8110715603751775,4.591034987437055,-2.8336896964978653,-7.65912069527838,3.0
265,-5.221631512210725,-2.8747472031268506,4.034945592779331,6.959167906840948,2.0
266,5.516962671656145,3.149991013646189,-5.145184074042968,-2.510884109112242,3.0
267,2.8914703973731744,-1.4460816522385618,2.6539941858695792,-0.9106552342244436,19.0
268,4.764344641043055,8.91972543812552,-2.3245811625477546,5.554989728616947,16.0
269,-4.567863418057434,5.164162318607899,7.352111049504096,8.775195612112984,0.0
270,-6.71510093562805,-6.321542525684499,6.799915018186669,-6.1647687985374535,12.0
271,-3.9333360628799996,-8.004072976999234,-6.77384836499117,-0.21900309638041376,7.0
272,-7.732100001708801,1.5793075476598335,-4.305819019275376,-2.94200395079391,18.0
273,10.098979972954035,1.0429282392164807,1.8768509570547665,-7.405541825224746,17.0
274,3.7469600419572955,7.984080394928342,-4.7296916801317845,4.505428668082816,16.0
275,-6.116100180641184,-10.419845087741237,-6.9501884036629775,0.9857308470351864,7.0
276,-7.152733479501114,5.205385744084039,-4.608010352878261,-3.8479856644108765,18.0
277,10.251851228805702,0.3553562696144958,3.210994689806043,-5.026074269235183,17.0
278,-7.637130713697874,1.9703206097239987,-4.025290817365899,-2.4131866976586624,18.0
279,7.040194748758419,2.8385592283750074,0.1881854619598636,6.601483917556105,8.0
280,-3.875845554137152,-9.758127567179226,-7.938968418937151,-0.7259596442316391,7.0
281,8.896076571018202,-7.099335812067291,-3.256382720356041,6.79391930430458,4.0
282,-4.827409196687316,3.3006629427015226,7.069028962162688,9.264394202704997,0.0
283,-6.146918063675,2.546515201705337,2.1578506516340448,9.926992712438352,10.0
284,-2.1153340365166753,6.7485893202975396,6.283015478378469,8.062695270313549,0.0
285,-9.961859094327114,5.871414499557346,-4.548963895487691,10.33269924207642,9.0
286,-3.5940768950710678,-3.0184384612677286,5.578770943699557,6.228267022975458,2.0
287,-5.888127846755268,6.896083969837884,5.854609056628591,9.189771087528912,0.0
288,6.164942794401801,4.396659454725686,-4.603919050319477,-4.499835116925016,3.0
289,4.100621420998573,9.217910128878168,-4.432051982257236,4.758515452704072,16.0
290,11.030068299864958,-0.6036196186147855,4.302328116718802,-6.106139382090694,17.0
291,2.4077746981008135,-6.169618313285232,1.7160740292140528,6.291669267779724,11.0
292,-6.074757416231479,1.8395098321527974,3.917896949853768,9.355004526262537,10.0
293,-6.517108174248915,-6.950337239845993,8.64512583798992,-7.1874162063632046,12.0
294,10.907240122245016,1.1475517551538912,1.9358124010563336,-6.781251531440126,17.0
295,-6.034559956018814,2.183441051156529,1.6829103304417774,9.60288173142725,10.0
296,5.348128113958359,0.9738689234581719,-0.394605153281407,4.530120180026896,8.0
297,5.911180622757787,6.539492901512814,-2.1335094790000415,6.283032089096033,16.0
298,8.338378797487033,0.46342971882600215,-3.8166130207016016,-0.06346512881956869,1.0
299,3.7466742797587025,-2.651851092370107,3.7248527432742717,-1.298369605507616,19.0
300,5.936540477684203,1.6214825991409558,-0.38800894020429333,2.083318413744987,8.0
301,11.091616461906318,1.9347752951774415,3.8082959662770404,-7.831944678907361,17.0
302,8.017131207876247,-8.606117044621417,-8.679885030267108,-1.779036852996926,13.0
303,3.857128060069143,0.36081867465325135,1.2675450989021946,0.16440112301318677,19.0
304,10.676410502182026,-5.841634198451604,-2.4743078032094576,6.8249652281016715,4.0
305,8.931007049959875,-8.461229288651545,-6.544945450888599,-0.6341307419243243,13.0
306,-4.723986979975148,6.467696962977094,-0.39676592365553964,-1.4503817942256028,14.0
307,7.456170523137647,-9.218650352856473,-9.325464239781704,-2.301098197438244,13.0
308,1.3640575779304833,-5.531624826611536,0.6656259597186616,4.640284278697091,11.0
309,-5.075385665637746,-7.826925586077012,6.708917840568729,-7.67389883009784,12.0
310,7.77328478536789,-7.786290853494762,-8.645637758543804,-1.981159242408357,13.0
311,3.720029668437402,-4.194786370772012,1.9562971641267843,4.1213758603723125,11.0
312,-4.308725576687261,6.494982083512884,7.068018348842073,9.431686103794727,0.0
313,8.070437026317613,-0.9188736598170884,2.780611445252904,-4.635185891788499,17.0
314,-8.308578647020141,9.304368469624105,-7.1012330312918,7.734559335594362,9.0
315,5.888283130626394,1.278345325640535,0.4283232838261424,3.5245987425098524,8.0
316,9.43723699027905,-8.925097196145574,-5.222149407752745,-4.105782746392925,13.0
317,-0.6799391323815207,6.950408320837808,8.050327360598352,-3.735164121116437,6.0
318,7.83686531081399,-8.955059765878291,-6.8163868442473845,-1.5872897361479281,13.0
319,-3.5452048793652473,-2.7561311979137377,5.233004387420285,7.108659100024006,2.0
320,-5.5717153738392176,-10.545452603978365,-6.781546503275631,0.3049846721595584,7.0
321,-5.923795757492279,1.890803383718609,3.539388560411583,8.711775944252516,10.0
322,-3.8090341640714627,3.8829263651359174,3.4146655197833367,9.397721986867777,10.0
323,9.26426672871379,-8.454158616465818,-6.6575698995470285,-5.253087120646359,13.0
324,0.4879115220215624,-0.4280343227161387,2.7070014028264167,-1.7265071266606535,19.0
325,-6.406328649815479,-6.828343171977472,4.160612687139212,-9.047057370354434,12.0
326,-7.775529466938425,3.2699693688951568,-2.9446725543707193,-3.502582065253044,18.0
327,-6.484593261864095,7.3983254734345,2.726444655071402,-0.8033029751723721,14.0
328,2.8855713522857425,-1.3331294600756127,3.2029309632272134,-1.823785573946991,19.0
329,1.2417685649242607,-9.012213450563253,-7.769391185621556,8.05779837450979,5.0
330,3.3302692012510495,-5.209601559636209,2.5851300582454297,2.9051582666551683,11.0
331,-9.684053395636147,6.463481764949984,-3.5225652423981204,5.592889430886757,9.0
332,6.853600423261854,6.257589342748378,-3.8007804518553385,-4.315777559045789,3.0
333,6.916386849027389,4.3540799032318676,-2.1584787413581497,-4.015814571967163,3.0
334,-3.7804894762059447,6.67929485716254,7.058773274238114,9.401774522992412,0.0
335,3.4574402844360783,0.06811481704080635,3.2891359219241063,-0.8689808324121341,19.0
336,5.589005905743543,8.730005422917221,-3.609975690670478,-2.3481683234897397,3.0
337,-5.281518132616172,-7.996614468875792,-7.27482190299726,-0.18031208504572818,7.0
338,5.247367781712964,1.4651136287770952,-0.902773934008096,2.969136216671135,8.0
